id,name,shortname,unit_id,unit
260684,Land surface heat net flux,lshnf,76,
260685,"Surface direct normal short-wave radiation flux, clear sky",sdirnswrfcs,76,
260686,10 metre convective gust,10cogu,5,
260687,10 metre turbulent gust,10tugu,5,
260688,Reciprocal Obukhov length,rol,86,
260689,Precipitation rate from radar,rdpr,33,
260690,Radar data quality index,rdqi,105,
260691,Radar data quality flag,rdqf,232,
260692,Precipitation rate from forecasted radar imagery,frdpr,33,
260693,Precipitation from forecasted radar imagery,frdp,22,
260694,"Surface diffuse short-wave radiation flux, clear sky",sdifswrfcs,76,
261001,Universal thermal climate index,utci,2,
261002,Mean radiant temperature,mrt,2,
261003,Fraction of Malaria cases,mal_cases_frac,168,
261004,Malaria circumsporozoite protein ratio,mal_prot_ratio,168,
261005,Plasmodium falciparum entomological inoculation rate,mal_innoc_rate,220,
261006,Human bite rate by anopheles vectors,mal_hbite_rate,220,
261007,Malaria immunity ratio,mal_immun_ratio,168,
261008,Falciparum parasite ratio,mal_infect_ratio,168,
261009,Detectable falciparum parasite ratio (after day 10),mal_infect_d10_ratio,168,
261010,Anopheles vector to host ratio,mal_host_ratio,168,
261011,Anopheles vector density,mal_vect_dens,218,
261012,Fraction of malarial vector reproductive habitat,mal_hab_frac,168,
261013,Population density,pop_dens,219,
261014,Wet bulb globe temperature,wbgt,2,
261015,Globe temperature,gt,2,
261016,Humidex,hmdx,2,
261017,Effective temperature,efft,2,
261018,Normal effective temperature,nefft,2,
261019,Standard effective temperature,sefft,2,
261020,Physiological equivalent temperature,peqt,2,
261021,Saturation water vapour pressure,swvp,16,
261022,Wet-bulb potential temperature,wbpt,2,
261023,Wet-bulb temperature,wbt,2,
261024,Excess heat factor,exhf,69,
261025,Excess cold factor,excf,69,
262000,Sea ice thickness,sithick,4,
262001,Sea ice area fraction,siconc,168,
262002,Snow thickness over sea ice,sisnthick,4,
262003,Eastward sea ice velocity,siue,5,
262004,Northward sea ice velocity,sivn,5,
262005,Sea ice albedo,sialb,168,
262006,Sea ice surface temperature,sitemptop,2,
262007,Sea ice growth,sigrowth,5,
262008,Sea ice volume per unit area,sivol,87,
262009,Snow volume over sea ice per unit area,snvol,87,
262010,Vertically averaged sea ice temperature,vasit,2,
262011,Snow temperature over sea ice,sntemp,2,
262012,Sea ice temperature at the sea ice and snow interface,sisntemp,2,
262013,Underside ice temperature,usitemp,2,
262014,Sea ice heat content,sihc,6,
262015,Snow heat content over sea ice,snhc,6,
262016,Sea ice freeboard thickness,sifbr,4,
262017,Sea ice melt pond fraction,sipf,105,
262018,Sea ice melt pond depth,sipd,4,
262019,Sea ice melt pond volume per unit area,sipvol,87,
262020,Sea ice fraction tendency due to parameterization,bckinsic,8,
262021,X-component of sea ice velocity,six,5,
262022,Y-component of sea ice velocity,siy,5,
262023,Sea ice salinity,icesalt,147,
262024,Sea ice temperature,sit,2,
262025,Sea ice breakup memory,sibm,106,
262100,Sea surface practical salinity,sos,147,
262101,Sea surface temperature,tos,2,
262102,Depth of 14 C isotherm,t14d,4,
262103,Depth of 17 C isotherm,t17d,4,
262104,Depth of 20 C isotherm,t20d,4,
262105,Depth of 26 C isotherm,t26d,4,
262106,Depth of 28 C isotherm,t28d,4,
262107,Barotropic stream function,stfbarot,49,
262108,Surface downward heat flux,hfds,76,
262109,Northward surface stress,tauvon,32,
262110,Eastward surface stress,tauuoe,32,
262111,Y-component of surface stress,tauvo,32,
262112,X-component of surface stress,tauuo,32,
262113,Ocean mixed layer depth defined by sigma theta 0.01 kg m-3,mlotst010,4,
262114,Ocean mixed layer depth defined by sigma theta 0.03 kg m-3,mlotst030,4,
262115,Ocean mixed layer depth defined by sigma theta 0.125 kg m-3,mlotst125,4,
262116,Ocean mixed layer depth defined by temperature 0.2 C,mlott02,4,
262117,Ocean mixed layer depth defined by temperature 0.5 C,mlott05,4,
262118,Average sea water practical salinity in the upper 300 m,sc300m,147,
262119,Average sea water practical salinity in the upper 700 m,sc700m,147,
262120,Total column average sea water practical salinity,scbtm,147,
262121,Vertically-integrated heat content in the upper 300 m,hc300m,6,
262122,Vertically-integrated heat content in the upper 700 m,hc700m,6,
262123,Total column of heat content,hcbtm,6,
262124,Sea surface height,zos,4,
262125,Steric change in sea surface height,stheig,4,
262126,Halosteric change in sea surface height,hstheig,4,
262127,Thermosteric change in sea surface height,tstheig,4,
262128,Thermocline depth,thcline,4,
262129,Bottom pressure equivalent height,btp,4,
262130,Net surface upward water flux,swfup,33,
262131,Fresh water flux into sea water (from rivers),fw2sw,33,
262132,Virtual salt flux into sea water,vsf2sw,82,
262133,Heat flux correction,hfcorr,76,
262134,Fresh water flux correction,fwcorr,33,
262135,Virtual salt flux correction,vsfcorr,82,
262136,Turbocline depth (kz=5e-4),turbocl,4,
262137,Y-component of surface sea water velocity,svy,5,
262138,X-component of surface sea water velocity,svx,5,
262139,Northward surface sea water velocity,svn,5,
262140,Eastward surface sea water velocity,sve,5,
262141,Heat Content surface to 26C isotherm,hct26,6,
262142,Sea surface height tendency due to parameterization,bckineta,5,
262143,Sea surface height with inverse barometer correction,zosib,4,
262144,Average sea water potential temperature in the upper 300m,pt300m,2,
262145,Sea surface salinity,sss,21,
262146,Vertically integrated sea water practical salinity in the upper 300 m,sc300v,143,
262147,Vertically integrated sea water practical salinity in the upper 700 m,sc700v,143,
262148,Total column vertically integrated sea water practical salinity,scbtv,143,
262149,Sea surface downward short-wave radiation flux,rsdos,76,
262500,Sea water practical salinity,so,147,
262501,Sea water potential temperature,thetao,2,
262502,Sea water sigma theta,sigmat,9,
262503,Y-component of sea water velocity,voy,5,
262504,X-component of sea water velocity,uox,5,
262505,Northward sea water velocity,von,5,
262506,Eastward sea water velocity,uoe,5,
262507,Upward sea water velocity,wo,5,
262508,Sea water potential temperature tendency due to newtonian relaxation,thetaodmp,37,
262509,Sea water salinity tendency due to newtonian relaxation,sodmp,83,
262510,Sea water temperature tendency due to parameterization,bckint,37,
262511,Sea water salinity tendency due to parameterization,bckins,83,
262512,Eastward sea water velocity tendency due to parameterization,bckine,46,
262513,Northward sea water velocity tendency due to parameterization,bckinn,46,
262514,Sea water temperature tendency due to direct bias correction,tdbiascorr,37,
262515,Sea water salinity tendency due to direct bias correction,sdbiascorr,83,
262516,Sea water salinity,salo,21,
262517,Northward mass transport,mtn,33,
262518,Eastward mass transport,mte,33,
262519,Sea water depth,zo,4,
262520,Sea water upward mass transport,mtup,33,
262521,Sea water age since surface contact,agessc,12,
262522,Sea water downward short-wave radiation flux,rsdo,76,
262523,Sea water sigma theta relative,sigmatrel,105,
262900,Net short wave radiation rate at sea surface,ssr_sea,76,
262901,Wind stress at sea surface,wst_sea,32,
262902,Wind speed at 10m above sea surface,10ws_sea,5,
262903,Neutral drag coefficient at 10m above sea surface,10nd_sea,23,
262904,Total precipitation rate at sea surface,tprate_sea,33,
262905,Snow precipitation rate at sea surface,snrate_sea,33,
262906,Eastward component of wind stress over sea ice,ewst_sea,32,
262907,Northward component of wind stress over sea ice,nwst_sea,32,
262908,U-component of wind stress over sea ice,uwst_sea,32,
262909,V-component of wind stress over sea ice,vwst_sea,32,
263000,Time-mean sea ice thickness,avg_sithick,4,
263001,Time-mean sea ice area fraction,avg_siconc,168,
263002,Time-mean snow thickness over sea ice,avg_sisnthick,4,
263003,Time-mean eastward sea ice velocity,avg_siue,5,
263004,Time-mean northward sea ice velocity,avg_sivn,5,
263005,Time-mean sea ice albedo,avg_sialb,168,
263006,Time-mean sea ice surface temperature,avg_sitemptop,2,
263007,Time-mean sea ice growth,avg_sigrowth,5,
263008,Time-mean sea ice volume per unit area,avg_sivol,87,
263009,Time-mean snow volume over sea ice per unit area,avg_snvol,87,
263010,Time-mean vertically averaged sea ice temperature,avg_vasit,2,
263011,Time-mean snow temperature over sea ice,avg_sntemp,2,
263012,Time-mean sea ice temperature at the sea ice and snow interface,avg_sisntemp,2,
263013,Time-mean underside ice temperature,avg_usitemp,2,
263014,Time-mean sea ice heat content,avg_sihc,6,
263015,Time-mean snow heat content over sea ice,avg_snhc,6,
263016,Time-mean sea ice freeboard thickness,avg_sifbr,4,
263017,Time-mean sea ice melt pond fraction,avg_sipf,105,
263018,Time-mean sea ice melt pond depth,avg_sipd,4,
263019,Time-mean sea ice melt pond volume per unit area,avg_sipvol,87,
263020,Time-mean sea ice fraction tendency due to parameterization,avg_bckinsic,8,
263021,Time-mean X-component of sea ice velocity,avg_six,5,
263022,Time-mean Y-component of sea ice velocity,avg_siy,5,
263023,Time-mean Sea ice salinity,avg_icesalt,147,
263024,Time-mean sea ice temperature,avg_sit,2,
263025,Time-mean sea ice breakup memory,avg_sibm,106,
263100,Time-mean sea surface practical salinity,avg_sos,147,
263101,Time-mean sea surface temperature,avg_tos,2,
263102,Time-mean depth of 14 C isotherm,avg_t14d,4,
263103,Time-mean depth of 17 C isotherm,avg_t17d,4,
263104,Time-mean depth of 20 C isotherm,avg_t20d,4,
263105,Time-mean depth of 26 C isotherm,avg_t26d,4,
263106,Time-mean depth of 28 C isotherm,avg_t28d,4,
263107,Time-mean barotropic stream function,avg_stfbarot,49,
263108,Time-mean surface downward heat flux,avg_hfds,76,
263109,Time-mean northward surface stress,avg_tauvon,32,
263110,Time-mean eastward surface stress,avg_tauuoe,32,
263111,Time mean Y-component of surface stress,avg_tauvo,32,
263112,Time-mean X-component of surface stress,avg_tauuo,32,
263113,Time-mean ocean mixed layer depth defined by sigma theta 0.01 kg m-3,avg_mlotst010,4,
263114,Time-mean ocean mixed layer depth defined by sigma theta 0.03 kg m-3,avg_mlotst030,4,
263115,Time-mean ocean mixed layer depth defined by sigma theta 0.125 kg m-3,avg_mlotst125,4,
263116,Time-mean ocean mixed layer depth defined by temperature 0.2 C,avg_mlott02,4,
263117,Time-mean ocean mixed layer depth defined by temperature 0.5 C,avg_mlott05,4,
263118,Time-mean average sea water practical salinity in the upper 300 m,avg_sc300m,147,
263119,Time-mean average sea water practical salinity in the upper 700 m,avg_sc700m,147,
263120,Time-mean total column average sea water practical salinity,avg_scbtm,147,
263121,Time-mean vertically-integrated heat content in the upper 300 m,avg_hc300m,6,
263122,Time-mean vertically-integrated heat content in the upper 700 m,avg_hc700m,6,
263123,Time-mean total column heat content,avg_hcbtm,6,
263124,Time-mean sea surface height,avg_zos,4,
263125,Time-mean steric change in sea surface height,avg_stheig,4,
263126,Time-mean halosteric change in sea surface height,avg_hstheig,4,
263127,Time-mean thermosteric change in sea surface height,avg_tstheig,4,
263128,Time-mean thermocline depth,avg_thcline,4,
263129,Time-mean bottom pressure equivalent height,avg_btp,4,
263130,Time-mean net surface upward water flux,avg_swfup,33,
263131,Time-mean fresh water flux into sea water (from rivers),avg_fw2sw,33,
263132,Time-mean virtual salt flux into sea water,avg_vsf2sw,82,
263133,Time-mean heat flux correction,avg_hfcorr,76,
263134,Time-mean fresh water flux correction,avg_fwcorr,33,
263135,Time-mean virtual salt flux correction,avg_vsfcorr,82,
263136,Time-mean turbocline depth (kz=5e-4),avg_turbocl,4,
263137,Time-mean Y-component of surface sea water velocity,avg_svy,5,
263138,Time-mean X-component of surface sea water velocity,avg_svx,5,
263139,Time-mean northward surface sea water velocity,avg_svn,5,
263140,Time-mean eastward surface sea water velocity,avg_sve,5,
263141,Time-mean heat content surface to 26C isotherm,avg_hct26,6,
263142,Time-mean sea surface height tendency due to parameterization,avg_bckineta,5,
263143,Time-mean sea surface height with inverse barometer correction,avg_zosib,4,
263144,Time-mean average sea water potential temperature in the upper 300m,avg_pt300m,2,
263145,Time-mean sea surface salinity,avg_sss,21,
263146,Time-mean vertically integrated sea water practical salinity in the upper 300 m,avg_sc300v,143,
263147,Time-mean vertically integrated sea water practical salinity in the upper 700 m,avg_sc700v,143,
263148,Time-mean total column vertically integrated sea water practical salinity,avg_scbtv,143,
263149,Time-mean sea surface downward short-wave radiation flux,avg_rsdos,76,
263500,Time-mean sea water practical salinity,avg_so,147,
263501,Time-mean sea water potential temperature,avg_thetao,2,
263502,Time-mean sea water sigma theta,avg_sigmat,9,
263503,Time-mean Y-component of sea water velocity,avg_voy,5,
263504,Time-mean X-component of sea water velocity,avg_uox,5,
263505,Time-mean northward sea water velocity,avg_von,5,
263506,Time-mean eastward sea water velocity,avg_uoe,5,
263507,Time-mean upward sea water velocity,avg_wo,5,
263508,Time-mean sea water potential temperature tendency due to newtonian relaxation,avg_thetaodmp,37,
263509,Time-mean sea water salinity tendency due to newtonian relaxation,avg_sodmp,83,
263510,Time-mean sea water temperature tendency due to parameterization,avg_bckint,37,
263511,Time-mean sea water salinity tendency due to parameterization,avg_bckins,83,
263512,Time-mean eastward sea water velocity tendency due to parameterization,avg_bckine,46,
263513,Time-mean northward sea water velocity tendency due to parameterization,avg_bckinn,46,
263514,Time-mean sea water temperature tendency due to direct bias correction,avg_tdbiascorr,37,
263515,Time-mean sea water salinity tendency due to direct bias correction,avg_sdbiascorr,83,
263516,Time-mean sea water salinity,avg_salo,21,
263517,Time-mean northward mass transport,avg_mtn,33,
263518,Time-mean eastward mass transport,avg_mte,33,
263519,Time-mean sea water depth,avg_zo,4,
263520,Time-mean sea water upward mass transport,avg_mtup,33,
263521,Time-mean sea water age since surface contact,avg_agessc,12,
263522,Time-mean sea water downward short-wave radiation flux,avg_rsdo,76,
263523,Time-mean sea water sigma theta relative,avg_sigmatrel,105,
263900,Time-mean net short wave radiation rate at sea surface,avg_ssr_sea,76,
263901,Time-mean wind stress at sea surface,avg_wst_sea,32,
263902,Time-mean wind speed at 10m above sea surface,avg_10ws_sea,5,
263903,Time-mean neutral drag coefficient at 10m above sea surface,avg_10nd_sea,23,
263904,Time-mean total precipitation rate at sea surface,avg_tprate_sea,33,
263905,Time-mean snow precipitation rate at sea surface,avg_snrate_sea,33,
263906,Time-mean eastward component of wind stress over sea ice,avg_ewst_sea,32,
263907,Time-mean northward component of wind stress over sea ice,avg_nwst_sea,32,
263908,Time-mean U-component of wind stress over sea ice,avg_uwst_sea,32,
263909,Time-mean V-component of wind stress over sea ice,avg_vwst_sea,32,
264900,Time-accumulated net short wave radiation at sea surface,acc_ssr_sea,6,
264904,Time-accumulated total precipitation at sea surface,tp_sea,22,
264905,Time-accumulated snow precipitation at sea surface,sn_sea,22,
265000,Time-maximum sea ice thickness,max_sithick,4,
265001,Time-maximum sea ice area fraction,max_siconc,168,
265002,Time-maximum snow thickness over sea ice,max_sisnthick,4,
265003,Time-maximum eastward sea ice velocity,max_siue,5,
265004,Time-maximum northward sea ice velocity,max_sivn,5,
265005,Time-maximum sea ice albedo,max_sialb,168,
265006,Time-maximum sea ice surface temperature,max_sitemptop,2,
265007,Time-maximum sea ice growth,max_sigrowth,5,
265008,Time-maximum sea ice volume per unit area,max_sivol,87,
265009,Time-maximum snow volume over sea ice per unit area,max_snvol,87,
265010,Time-maximum vertically averaged sea ice temperature,max_vasit,2,
265011,Time-maximum snow temperature over sea ice,max_sntemp,2,
265012,Time-maximum sea ice temperature at the sea ice and snow interface,max_sisntemp,2,
265013,Time-maximum underside ice temperature,max_usitemp,2,
265014,Time-maximum sea ice heat content,max_sihc,6,
265015,Time-maximum snow heat content over sea ice,max_snhc,6,
265016,Time-maximum sea ice freeboard thickness,max_sifbr,4,
265017,Time-maximum sea ice melt pond fraction,max_sipf,105,
265018,Time-maximum sea ice melt pond depth,max_sipd,4,
265019,Time-maximum sea ice melt pond volume per unit area,max_sipvol,87,
265020,Time-maximum sea ice fraction tendency due to parameterization,max_bckinsic,8,
265021,Time-maximum X-component of sea ice velocity,max_six,5,
265022,Time-maximum Y-component of sea ice velocity,max_siy,5,
265023,Time-maximum sea ice salinity,max_icesalt,147,
265024,Time-maximum sea ice temperature,max_sit,2,
265025,Time-maximum sea ice breakup memory,max_sibm,106,
265100,Time-maximum sea surface practical salinity,max_sos,147,
265101,Time-maximum sea surface temperature,max_tos,2,
265102,Time-maximum depth of 14 C isotherm,max_t14d,4,
265103,Time-maximum depth of 17 C isotherm,max_t17d,4,
265104,Time-maximum depth of 20 C isotherm,max_t20d,4,
265105,Time-maximum depth of 26 C isotherm,max_t26d,4,
265106,Time-maximum depth of 28 C isotherm,max_t28d,4,
265107,Time-maximum barotropic stream function,max_stfbarot,49,
265108,Time-maximum surface downward heat flux,max_hfds,76,
265109,Time-maximum northward surface stress,max_tauvon,32,
265110,Time-maximum eastward surface stress,max_tauuoe,32,
265111,Time-maximum Y-component of surface stress,max_tauvo,32,
265112,Time-maximum X-component of surface stress,max_tauuo,32,
265113,Time-maximum ocean mixed layer depth defined by sigma theta 0.01 kg m-3,max_mlotst010,4,
265114,Time-maximum ocean mixed layer depth defined by sigma theta 0.03 kg m-3,max_mlotst030,4,
265115,Time-maximum ocean mixed layer depth defined by sigma theta 0.125 kg m-3,max_mlotst125,4,
265116,Time-maximum ocean mixed layer depth defined by temperature 0.2 C,max_mlott02,4,
265117,Time-maximum ocean mixed layer depth defined by temperature 0.5 C,max_mlott05,4,
265118,Time-maximum average sea water practical salinity in the upper 300 m,max_sc300m,147,
265119,Time-maximum average sea water practical salinity in the upper 700 m,max_sc700m,147,
265120,Time-maximum total column average sea water practical salinity,max_scbtm,147,
265121,Time-maximum vertically-integrated heat content in the upper 300 m,max_hc300m,6,
265122,Time-maximum vertically-integrated heat content in the upper 700 m,max_hc700m,6,
265123,Time-maximum total column of heat content,max_hcbtm,6,
265124,Time-maximum sea surface height,max_zos,4,
265125,Time-maximum steric change in sea surface height,max_stheig,4,
265126,Time-maximum halosteric change in sea surface height,max_hstheig,4,
265127,Time-maximum thermosteric change in sea surface height,max_tstheig,4,
265128,Time-maximum thermocline depth,max_thcline,4,
265129,Time-maximum bottom pressure equivalent height,max_btp,4,
265130,Time-maximum net surface upward water flux,max_swfup,33,
265131,Time-maximum fresh water flux into sea water (from rivers),max_fw2sw,33,
265132,Time-maximum virtual salt flux into sea water,max_vsf2sw,82,
265133,Time-maximum heat flux correction,max_hfcorr,76,
265134,Time-maximum fresh water flux correction,max_fwcorr,33,
265135,Time-maximum virtual salt flux correction,max_vsfcorr,82,
265136,Time-maximum turbocline depth (kz=5e-4),max_turbocl,4,
265137,Time-maximum Y-component of surface sea water velocity,max_svy,5,
265138,Time-maximum X-component of surface sea water velocity,max_svx,5,
265139,Time-maximum northward surface sea water velocity,max_svn,5,
265140,Time-maximum eastward surface sea water velocity,max_sve,5,
265141,Time-maximum heat content surface to 26C isotherm,max_hct26,6,
265142,Time-maximum sea surface height tendency due to parameterization,max_bckineta,5,
265143,Time-maximum sea surface height with inverse barometer correction,max_zosib,4,
265144,Time-maximum average sea water potential temperature in the upper 300m,max_pt300m,2,
265145,Time-maximum sea surface salinity,max_sss,21,
265146,Time-maximum vertically integrated sea water practical salinity in the upper 300 m,max_sc300v,143,
265147,Time-maximum vertically integrated sea water practical salinity in the upper 700 m,max_sc700v,143,
265148,Time-maximum total column vertically integrated sea water practical salinity,max_scbtv,143,
265149,Time-maximum sea surface downward short-wave radiation flux,max_rsdos,76,
265500,Time-maximum sea water practical salinity,max_so,147,
265501,Time-maximum sea water potential temperature,max_thetao,2,
265502,Time-maximum sea water sigma theta,max_sigmat,9,
265503,Time-maximum Y-component of sea water velocity,max_voy,5,
265504,Time-maximum X-component of sea water velocity,max_uox,5,
265505,Time-maximum northward sea water velocity,max_von,5,
265506,Time-maximum eastward sea water velocity,max_uoe,5,
265507,Time-maximum upward sea water velocity,max_wo,5,
265508,Time-maximum sea water potential temperature tendency due to newtonian relaxation,max_thetaodmp,37,
265509,Time-maximum sea water salinity tendency due to newtonian relaxation,max_sodmp,83,
265510,Time-maximum sea water temperature tendency due to parameterization,max_bckint,37,
265511,Time-maximum sea water salinity tendency due to parameterization,max_bckins,83,
265512,Time-maximum eastward sea water velocity tendency due to parameterization,max_bckine,46,
265513,Time-maximum northward sea water velocity tendency due to parameterization,max_bckinn,46,
265514,Time-maximum sea water temperature tendency due to direct bias correction,max_tdbiascorr,37,
265515,Time-maximum sea water salinity tendency due to direct bias correction,max_sdbiascorr,83,
265516,Time-maximum sea water salinity,max_salo,21,
265517,Time-maximum northward mass transport,max_mtn,33,
265518,Time-maximum eastward mass transport,max_mte,33,
265519,Time-maximum sea water depth,max_zo,4,
265520,Time-maximum sea water upward mass transport,max_mtup,33,
265521,Time-maximum sea water age since surface contact,max_agessc,12,
265522,Time-maximum sea water downward short-wave radiation flux,max_rsdo,76,
265900,Time-maximum net short wave radiation rate at sea surface,max_ssr_sea,76,
265901,Time-maximum wind stress at sea surface,max_wst_sea,32,
265902,Time-maximum wind speed at 10m above sea surface,max_10ws_sea,5,
265903,Time-maximum neutral drag coefficient at 10m above sea surface,max_10nd_sea,23,
265904,Time-maximum total precipitation rate at sea surface,max_tprate_sea,33,
265905,Time-maximum snow precipitation rate at sea surface,max_snrate_sea,33,
265906,Time-maximum eastward component of wind stress over sea ice,max_ewst_sea,32,
265907,Time-maximum northward component of wind stress over sea ice,max_nwst_sea,32,
265908,Time-maximum U-component of wind stress over sea ice,max_uwst_sea,32,
265909,Time-maximum V-component of wind stress over sea ice,max_vwst_sea,32,
266000,Time-minimum sea ice thickness,min_sithick,4,
266001,Time-minimum sea ice area fraction,min_siconc,168,
266002,Time-minimum snow thickness over sea ice,min_sisnthick,4,
266003,Time-minimum eastward sea ice velocity,min_siue,5,
266004,Time-minimum northward sea ice velocity,min_sivn,5,
266005,Time-minimum sea ice albedo,min_sialb,168,
266006,Time-minimum sea ice surface temperature,min_sitemptop,2,
266007,Time-minimum sea ice growth,min_sigrowth,5,
266008,Time-minimum sea ice volume per unit area,min_sivol,87,
266009,Time-minimum snow volume over sea ice per unit area,min_snvol,87,
266010,Time-minimum vertically averaged sea ice temperature,min_vasit,2,
266011,Time-minimum snow temperature over sea ice,min_sntemp,2,
266012,Time-minimum sea ice temperature at the sea ice and snow interface,min_sisntemp,2,
266013,Time-minimum underside ice temperature,min_usitemp,2,
266014,Time-minimum sea ice heat content,min_sihc,6,
266015,Time-minimum snow heat content over sea ice,min_snhc,6,
266016,Time-minimum sea ice freeboard thickness,min_sifbr,4,
266017,Time-minimum sea ice melt pond fraction,min_sipf,105,
266018,Time-minimum sea ice melt pond depth,min_sipd,4,
266019,Time-minimum sea ice melt pond volume per unit area,min_sipvol,87,
266020,Time-minimum sea ice fraction tendency due to parameterization,min_bckinsic,8,
266021,Time-minimum X-component of sea ice velocity,min_six,5,
266022,Time-minimum Y-component of sea ice velocity,min_siy,5,
266023,Time-minimum  sea ice salinity,min_icesalt,147,
266024,Time-minimum sea ice temperature,min_sit,2,
266025,Time-minimum sea ice breakup memory,min_sibm,106,
266100,Time-minimum sea surface practical salinity,min_sos,147,
266101,Time-minimum sea surface temperature,min_tos,2,
266102,Time-minimum depth of 14 C isotherm,min_t14d,4,
266103,Time-minimum depth of 17 C isotherm,min_t17d,4,
266104,Time-minimum depth of 20 C isotherm,min_t20d,4,
266105,Time-minimum depth of 26 C isotherm,min_t26d,4,
266106,Time-minimum depth of 28 C isotherm,min_t28d,4,
266107,Time-minimum barotropic stream function,min_stfbarot,49,
266108,Time-minimum surface downward heat flux,min_hfds,76,
266109,Time-minimum northward surface stress,min_tauvon,32,
266110,Time-minimum eastward surface stress,min_tauuoe,32,
266111,Time-minimum Y-component of surface stress,min_tauvo,32,
266112,Time-minimum X-component of surface stress,min_tauuo,32,
266113,Time-minimum ocean mixed layer depth defined by sigma theta 0.01 kg m-3,min_mlotst010,4,
266114,Time-minimum ocean mixed layer depth defined by sigma theta 0.03 kg m-3,min_mlotst030,4,
266115,Time-minimum ocean mixed layer depth defined by sigma theta 0.125 kg m-3,min_mlotst125,4,
266116,Time-minimum ocean mixed layer depth defined by temperature 0.2 C,min_mlott02,4,
266117,Time-minimum ocean mixed layer depth defined by temperature 0.5 C,min_mlott05,4,
266118,Time-minimum average sea water practical salinity in the upper 300 m,min_sc300m,147,
266119,Time-minimum average sea water practical salinity in the upper 700 m,min_sc700m,147,
266120,Time-minimum total column average sea water practical salinity,min_scbtm,147,
266121,Time-minimum vertically-integrated heat content in the upper 300 m,min_hc300m,6,
266122,Time-minimum vertically-integrated heat content in the upper 700 m,min_hc700m,6,
266123,Time-minimum total column of heat content,min_hcbtm,6,
266124,Time-minimum sea surface height,min_zos,4,
266125,Time-minimum steric change in sea surface height,min_stheig,4,
266126,Time-minimum halosteric change in sea surface height,min_hstheig,4,
266127,Time-minimum thermosteric change in sea surface height,min_tstheig,4,
266128,Time-minimum thermocline depth,min_thcline,4,
266129,Time-minimum bottom pressure equivalent height,min_btp,4,
266130,Time-minimum net surface upward water flux,min_swfup,33,
266131,Time-minimum fresh water flux into sea water (from rivers),min_fw2sw,33,
266132,Time-minimum virtual salt flux into sea water,min_vsf2sw,82,
266133,Time-minimum heat flux correction,min_hfcorr,76,
266134,Time-minimum fresh water flux correction,min_fwcorr,33,
266135,Time-minimum virtual salt flux correction,min_vsfcorr,82,
266136,Time-minimum turbocline depth (kz=5e-4),min_turbocl,4,
266137,Time-minimum Y-component of surface sea water velocity,min_svy,5,
266138,Time-minimum X-component of surface sea water velocity,min_svx,5,
266139,Time-minimum northward surface sea water velocity,min_svn,5,
266140,Time-minimum eastward surface sea water velocity,min_sve,5,
266141,Time-minimum heat content surface to 26C isotherm,min_hct26,6,
266142,Time-minimum sea surface height tendency due to parameterization,min_bckineta,5,
266143,Time-minimum sea surface height with inverse barometer correction,min_zosib,4,
266144,Time-minimum average sea water potential temperature in the upper 300m,min_pt300m,2,
266145,Time-minimum sea surface salinity,min_sss,21,
266146,Time-minimum vertically integrated sea water practical salinity in the upper 300 m,min_sc300v,143,
266147,Time-minimum vertically integrated sea water practical salinity in the upper 700 m,min_sc700v,143,
266148,Time-minimum total column vertically integrated sea water practical salinity,min_scbtv,143,
266149,Time-minimum sea surface downward short-wave radiation flux,min_rsdos,76,
266500,Time-minimum sea water practical salinity,min_so,147,
266501,Time-minimum sea water potential temperature,min_thetao,2,
266502,Time-minimum sea water sigma theta,min_sigmat,9,
266503,Time-minimum Y-component of sea water velocity,min_voy,5,
266504,Time-minimum X-component of sea water velocity,min_uox,5,
266505,Time-minimum northward sea water velocity,min_von,5,
266506,Time-minimum eastward sea water velocity,min_uoe,5,
266507,Time-minimum upward sea water velocity,min_wo,5,
266508,Time-minimum sea water potential temperature tendency due to newtonian relaxation,min_thetaodmp,37,
266509,Time-minimum sea water salinity tendency due to newtonian relaxation,min_sodmp,83,
266510,Time-minimum sea water temperature tendency due to parameterization,min_bckint,37,
266511,Time-minimum sea water salinity tendency due to parameterization,min_bckins,83,
266512,Time-minimum eastward sea water velocity tendency due to parameterization,min_bckine,46,
266513,Time-minimum northward sea water velocity tendency due to parameterization,min_bckinn,46,
266514,Time-minimum sea water temperature tendency due to direct bias correction,min_tdbiascorr,37,
266515,Time-minimum sea water salinity tendency due to direct bias correction,min_sdbiascorr,83,
266516,Time-minimum sea water salinity,min_salo,21,
266517,Time-minimum northward mass transport,min_mtn,33,
266518,Time-minimum eastward mass transport,min_mte,33,
266519,Time-minimum sea water depth,min_zo,4,
266520,Time-minimum sea water upward mass transport,min_mtup,33,
266521,Time-minimum sea water age since surface contact,min_agessc,12,
266522,Time-minimum sea water downward short-wave radiation flux,min_rsdo,76,
266900,Time-minimum net short wave radiation rate at sea surface,min_ssr_sea,76,
266901,Time-minimum wind stress at sea surface,min_wst_sea,32,
266902,Time-minimum wind speed at 10m above sea surface,min_10ws_sea,5,
266903,Time-minimum neutral drag coefficient at 10m above sea surface,min_10nd_sea,23,
266904,Time-minimum total precipitation rate at sea surface,min_tprate_sea,33,
266905,Time-minimum snow precipitation rate at sea surface,min_snrate_sea,33,
266906,Time-minimum eastward component of wind stress over sea ice,min_ewst_sea,32,
266907,Time-minimum northward component of wind stress over sea ice,min_nwst_sea,32,
